,index,Rating,Player,mu,sigma,skills_threesigma,Player Name,Player DOB
423,1984-07-21Callum Urch,"trueskill.Rating(mu=27.168, sigma=8.263)",1984-07-21Callum Urch,27.168425961516522,8.26330239805335,2.3785187673564714,Callum Urch,1984-07-21
424,1984-07-28Jared Brennan,"trueskill.Rating(mu=23.050, sigma=4.536)",1984-07-28Jared Brennan,23.049863771642134,4.53642893779224,9.440576958265414,Jared Brennan,1984-07-28
425,1984-08-07Andrew Mackie,"trueskill.Rating(mu=32.479, sigma=4.019)",1984-08-07Andrew Mackie,32.478709003729755,4.018938034037188,20.42189490161819,Andrew Mackie,1984-08-07
426,1984-08-15Nick Malceski,"trueskill.Rating(mu=33.034, sigma=4.170)",1984-08-15Nick Malceski,33.033995137822906,4.170044298772282,20.52386224150606,Nick Malceski,1984-08-15
427,1984-08-27Nick Smith,"trueskill.Rating(mu=24.936, sigma=8.332)",1984-08-27Nick Smith,24.93573080725495,8.331784067096736,-0.05962139403526123,Nick Smith,1984-08-27
428,1984-09-02Stephen Gilham,"trueskill.Rating(mu=26.964, sigma=4.696)",1984-09-02Stephen Gilham,26.963519015751398,4.696131912631656,12.875123277856432,Stephen Gilham,1984-09-02
429,1984-09-04Hamish McIntosh,"trueskill.Rating(mu=19.355, sigma=5.155)",1984-09-04Hamish McIntosh,19.355178768143187,5.155211043695412,3.889545637056951,Hamish McIntosh,1984-09-04
430,1984-09-07Bryce Campbell,"trueskill.Rating(mu=24.829, sigma=8.119)",1984-09-07Bryce Campbell,24.82943268250435,8.11862893315251,0.4735458830468211,Bryce Campbell,1984-09-07
431,1984-09-07Nick Duigan,"trueskill.Rating(mu=25.924, sigma=6.455)",1984-09-07Nick Duigan,25.924260731223647,6.454666065041518,6.560262536099092,Nick Duigan,1984-09-07
432,1984-09-27Paul Bevan,"trueskill.Rating(mu=22.161, sigma=5.171)",1984-09-27Paul Bevan,22.16139031410407,5.170809074170131,6.648963091593679,Paul Bevan,1984-09-27
433,1984-10-01Matthew Ferguson,"trueskill.Rating(mu=23.180, sigma=8.093)",1984-10-01Matthew Ferguson,23.17971075070466,8.093052664398625,-1.0994472424912125,Matthew Ferguson,1984-10-01
434,1984-10-10Jason Winderlich,"trueskill.Rating(mu=22.858, sigma=5.421)",1984-10-10Jason Winderlich,22.858493242750978,5.420739646192695,6.596274304172891,Jason Winderlich,1984-10-10
435,1984-10-10Joel Macdonald,"trueskill.Rating(mu=33.958, sigma=5.054)",1984-10-10Joel Macdonald,33.95806204545781,5.054092394532688,18.795784861859744,Joel Macdonald,1984-10-10
436,1984-10-18Jared Rivers,"trueskill.Rating(mu=27.720, sigma=4.393)",1984-10-18Jared Rivers,27.72023495319676,4.3933088745202316,14.540308329636064,Jared Rivers,1984-10-18
437,1984-10-18Luke Jericho,"trueskill.Rating(mu=26.761, sigma=7.867)",1984-10-18Luke Jericho,26.760808505368665,7.866932874908087,3.160009880644406,Luke Jericho,1984-10-18
438,1984-10-20Michael Johnson,"trueskill.Rating(mu=29.025, sigma=3.923)",1984-10-20Michael Johnson,29.024809627620716,3.922868875719065,17.256203000463522,Michael Johnson,1984-10-20
439,1984-11-04Jason Laycock,"trueskill.Rating(mu=22.840, sigma=7.099)",1984-11-04Jason Laycock,22.84032585910875,7.0986972208229036,1.544234196640037,Jason Laycock,1984-11-04
440,1984-11-14Courtney Johns,"trueskill.Rating(mu=21.658, sigma=7.749)",1984-11-14Courtney Johns,21.657649237169974,7.74899717877964,-1.5893422991689476,Courtney Johns,1984-11-14
441,1984-11-22Mathew Stokes,"trueskill.Rating(mu=30.316, sigma=4.429)",1984-11-22Mathew Stokes,30.315587191454792,4.429239150926498,17.0278697386753,Mathew Stokes,1984-11-22
442,1984-11-27Jason Porplyzia,"trueskill.Rating(mu=26.367, sigma=5.077)",1984-11-27Jason Porplyzia,26.367264442278817,5.076633053197705,11.137365282685701,Jason Porplyzia,1984-11-27
443,1984-12-07Joel Patfull,"trueskill.Rating(mu=34.608, sigma=3.691)",1984-12-07Joel Patfull,34.60763409227245,3.6908782606034074,23.534999310462226,Joel Patfull,1984-12-07
444,1984-12-12Daniel Merrett,"trueskill.Rating(mu=28.651, sigma=3.908)",1984-12-12Daniel Merrett,28.650810880862885,3.908097681229347,16.926517837174842,Daniel Merrett,1984-12-12
445,1984-12-20Cameron Cloke,"trueskill.Rating(mu=24.395, sigma=7.139)",1984-12-20Cameron Cloke,24.394586620597465,7.138894492173048,2.977903144078322,Cameron Cloke,1984-12-20
446,1985-01-02Martin Pask,"trueskill.Rating(mu=23.781, sigma=7.997)",1985-01-02Martin Pask,23.78079050443082,7.997394260211117,-0.21139227620253465,Martin Pask,1985-01-02
447,1985-01-17Matthew Spencer,"trueskill.Rating(mu=25.707, sigma=8.284)",1985-01-17Matthew Spencer,25.707274746345803,8.284417712019437,0.8540216102874929,Matthew Spencer,1985-01-17
448,1985-01-25Adam Campbell,"trueskill.Rating(mu=24.840, sigma=7.856)",1985-01-25Adam Campbell,24.839808610387106,7.855639684178869,1.2728895578504975,Adam Campbell,1985-01-25
449,1985-01-30Cameron Howat,"trueskill.Rating(mu=20.475, sigma=7.639)",1985-01-30Cameron Howat,20.475168640729866,7.638735908166144,-2.4410390837685654,Cameron Howat,1985-01-30
450,1985-01-31Jarrod Silvester,"trueskill.Rating(mu=23.586, sigma=7.942)",1985-01-31Jarrod Silvester,23.585744148083084,7.942079720104891,-0.24049501223158742,Jarrod Silvester,1985-01-31
451,1985-02-03Daniel Wells,"trueskill.Rating(mu=25.728, sigma=4.256)",1985-02-03Daniel Wells,25.727983526898537,4.25614334657293,12.959553487179747,Daniel Wells,1985-02-03
452,1985-02-05Paul Duffield,"trueskill.Rating(mu=30.132, sigma=4.272)",1985-02-05Paul Duffield,30.131906037583434,4.271859794119884,17.316326655223783,Paul Duffield,1985-02-05
453,1985-02-08Jobe Watson,"trueskill.Rating(mu=24.266, sigma=4.527)",1985-02-08Jobe Watson,24.266282770066898,4.527023218229495,10.685213115378414,Jobe Watson,1985-02-08
454,1985-02-21Jarrod Atkinson,"trueskill.Rating(mu=31.163, sigma=7.407)",1985-02-21Jarrod Atkinson,31.16328364161968,7.406967852111879,8.942380085284046,Jarrod Atkinson,1985-02-21
455,1985-03-03Luke Brennan,"trueskill.Rating(mu=27.601, sigma=7.602)",1985-03-03Luke Brennan,27.601267700757827,7.602249006590672,4.794520680985812,Luke Brennan,1985-03-03
456,1985-03-07Brad Symes,"trueskill.Rating(mu=25.964, sigma=5.953)",1985-03-07Brad Symes,25.964346179570946,5.9533032205338685,8.10443651796934,Brad Symes,1985-03-07
457,1985-03-16Michael Pettigrew,"trueskill.Rating(mu=21.687, sigma=5.165)",1985-03-16Michael Pettigrew,21.687160208479423,5.164903790609261,6.192448836651639,Michael Pettigrew,1985-03-16
458,1985-03-21Matt Priddis,"trueskill.Rating(mu=25.545, sigma=3.966)",1985-03-21Matt Priddis,25.545117068012686,3.965578310116599,13.648382137662889,Matt Priddis,1985-03-21
459,1985-04-05Cameron Wight,"trueskill.Rating(mu=27.053, sigma=6.923)",1985-04-05Cameron Wight,27.052618491288083,6.922585725934378,6.284861313484949,Cameron Wight,1985-04-05
460,1985-04-07Brent Hartigan,"trueskill.Rating(mu=27.776, sigma=7.980)",1985-04-07Brent Hartigan,27.776382687584114,7.979855810204221,3.8368152569714518,Brent Hartigan,1985-04-07
461,1985-04-07Jarrad McVeigh,"trueskill.Rating(mu=31.264, sigma=3.654)",1985-04-07Jarrad McVeigh,31.264168690738025,3.6538940775480864,20.302486458093767,Jarrad McVeigh,1985-04-07
462,1985-04-11Will Minson,"trueskill.Rating(mu=24.831, sigma=4.599)",1985-04-11Will Minson,24.83065103539608,4.599184592374461,11.033097258272697,Will Minson,1985-04-11
463,1985-04-13Daniel Bell,"trueskill.Rating(mu=22.043, sigma=6.386)",1985-04-13Daniel Bell,22.04340490361906,6.3858931899556675,2.885725333752056,Daniel Bell,1985-04-13
464,1985-04-18Jay Schulz,"trueskill.Rating(mu=31.135, sigma=4.160)",1985-04-18Jay Schulz,31.13543402912637,4.15999898551288,18.65543707258773,Jay Schulz,1985-04-18
465,1985-05-20Brendon Goddard,"trueskill.Rating(mu=29.457, sigma=3.788)",1985-05-20Brendon Goddard,29.456868677667917,3.7880963361685884,18.092579669162152,Brendon Goddard,1985-05-20
466,1985-05-24Ryan Murphy,"trueskill.Rating(mu=27.856, sigma=6.725)",1985-05-24Ryan Murphy,27.856438105717256,6.7247009951392585,7.682335120299481,Ryan Murphy,1985-05-24
467,1985-05-25Julian Rowe,"trueskill.Rating(mu=22.482, sigma=8.258)",1985-05-25Julian Rowe,22.4815277372201,8.258255740909755,-2.293239485509165,Julian Rowe,1985-05-25
468,1985-06-05Josh Thurgood,"trueskill.Rating(mu=22.553, sigma=8.204)",1985-06-05Josh Thurgood,22.55277968002172,8.203866080056313,-2.058818560147216,Josh Thurgood,1985-06-05
469,1985-06-11Harry Miller,"trueskill.Rating(mu=22.075, sigma=8.170)",1985-06-11Harry Miller,22.07518380063902,8.170308135067465,-2.4357406045633745,Harry Miller,1985-06-11
470,1985-06-11Tristan Cartledge,"trueskill.Rating(mu=26.932, sigma=8.250)",1985-06-11Tristan Cartledge,26.932093223614388,8.249697609800048,2.1830003942142433,Tristan Cartledge,1985-06-11
471,1985-06-13Adam Bentick,"trueskill.Rating(mu=23.381, sigma=7.039)",1985-06-13Adam Bentick,23.381139977627804,7.03861243410905,2.265302675300653,Adam Bentick,1985-06-13
472,1985-06-18Joel Perry,"trueskill.Rating(mu=19.644, sigma=7.835)",1985-06-18Joel Perry,19.643587841940246,7.835000880498186,-3.861414799554314,Joel Perry,1985-06-18
473,1985-06-21Byron Schammer,"trueskill.Rating(mu=19.203, sigma=6.090)",1985-06-21Byron Schammer,19.203039576557842,6.089714024164215,0.9338975040651967,Byron Schammer,1985-06-21
474,1985-06-21Steven Salopek,"trueskill.Rating(mu=23.226, sigma=5.472)",1985-06-21Steven Salopek,23.225835913381914,5.472221405649414,6.809171696433673,Steven Salopek,1985-06-21
475,1985-07-02Tom Logan,"trueskill.Rating(mu=19.244, sigma=5.010)",1985-07-02Tom Logan,19.243503456333325,5.010034617488882,4.213399603866678,Tom Logan,1985-07-02
476,1985-07-04Kane Tenace,"trueskill.Rating(mu=25.836, sigma=7.354)",1985-07-04Kane Tenace,25.835687814800924,7.354108105370594,3.7733634986891396,Kane Tenace,1985-07-04
477,1985-07-20David Mundy,"trueskill.Rating(mu=27.708, sigma=4.098)",1985-07-20David Mundy,27.707528652849224,4.098343508964676,15.412498125955196,David Mundy,1985-07-20
478,1985-07-26Jarrod Kayler-Thomson,"trueskill.Rating(mu=22.453, sigma=8.160)",1985-07-26Jarrod Kayler-Thomson,22.45252632732991,8.159752584568642,-2.0267314263760134,Jarrod Kayler-Thomson,1985-07-26
479,1985-08-05Nathan Grima,"trueskill.Rating(mu=34.058, sigma=4.924)",1985-08-05Nathan Grima,34.057736542375096,4.923706777836097,19.286616208866803,Nathan Grima,1985-08-05
480,1985-08-06Ben McGlynn,"trueskill.Rating(mu=21.576, sigma=4.351)",1985-08-06Ben McGlynn,21.575950098027995,4.351485331998287,8.521494102033135,Ben McGlynn,1985-08-06
481,1985-08-15Jacob Surjan,"trueskill.Rating(mu=28.758, sigma=4.845)",1985-08-15Jacob Surjan,28.757845352327912,4.845205574281646,14.222228629482974,Jacob Surjan,1985-08-15
482,1985-08-31Andrew Foster,"trueskill.Rating(mu=21.598, sigma=8.017)",1985-08-31Andrew Foster,21.598346445448126,8.01698808802434,-2.4526178186248906,Andrew Foster,1985-08-31
483,1985-09-02Tom Roach,"trueskill.Rating(mu=23.725, sigma=8.250)",1985-09-02Tom Roach,23.72536794662298,8.250354690767473,-1.0256961256794384,Tom Roach,1985-09-02
484,1985-09-04Jason Davenport,"trueskill.Rating(mu=26.609, sigma=7.074)",1985-09-04Jason Davenport,26.609127466603635,7.07420046782789,5.386526063119966,Jason Davenport,1985-09-04
485,1985-09-08Nathan Foley,"trueskill.Rating(mu=27.654, sigma=4.925)",1985-09-08Nathan Foley,27.654267046584966,4.924641412323966,12.880342809613067,Nathan Foley,1985-09-08
486,1985-09-09Mark Blake,"trueskill.Rating(mu=28.457, sigma=6.725)",1985-09-09Mark Blake,28.457337503186217,6.725355878805518,8.281269866769662,Mark Blake,1985-09-09
487,1985-09-21Fergus Watts,"trueskill.Rating(mu=23.907, sigma=8.283)",1985-09-21Fergus Watts,23.907241646980598,8.28291960626462,-0.9415171718132633,Fergus Watts,1985-09-21
488,1985-09-23Matthew Moody,"trueskill.Rating(mu=26.201, sigma=7.094)",1985-09-23Matthew Moody,26.201198956292433,7.093988415722918,4.919233709123681,Matthew Moody,1985-09-23
489,1985-09-24Raphael Clarke,"trueskill.Rating(mu=27.642, sigma=5.756)",1985-09-24Raphael Clarke,27.642111439348824,5.756208767195594,10.373485137762042,Raphael Clarke,1985-09-24
490,1985-09-28Ricky Dyson,"trueskill.Rating(mu=21.900, sigma=5.687)",1985-09-28Ricky Dyson,21.90021985159502,5.686533436044644,4.840619543461088,Ricky Dyson,1985-09-28
491,1985-09-30Adam Cooney,"trueskill.Rating(mu=20.276, sigma=4.244)",1985-09-30Adam Cooney,20.27595199762009,4.243904634153397,7.5442380951598995,Adam Cooney,1985-09-30
492,1985-10-02Bernie Vince,"trueskill.Rating(mu=23.570, sigma=4.552)",1985-10-02Bernie Vince,23.5699504889744,4.551857669568999,9.914377480267401,Bernie Vince,1985-10-02
493,1985-10-07Ryley Dunn,"trueskill.Rating(mu=25.140, sigma=8.218)",1985-10-07Ryley Dunn,25.14021880769244,8.21801154575028,0.48618417044160367,Ryley Dunn,1985-10-07
494,1985-11-07Brodie Moles,"trueskill.Rating(mu=24.991, sigma=7.654)",1985-11-07Brodie Moles,24.990617328450544,7.653591448894744,2.0298429817663113,Brodie Moles,1985-11-07
495,1985-11-08Colin Sylvia,"trueskill.Rating(mu=21.451, sigma=4.900)",1985-11-08Colin Sylvia,21.451425123665437,4.899570448857846,6.7527137770919,Colin Sylvia,1985-11-08
496,1985-11-13Kepler Bradley,"trueskill.Rating(mu=18.702, sigma=5.826)",1985-11-13Kepler Bradley,18.701568142625458,5.826351630519577,1.2225132510667258,Kepler Bradley,1985-11-13
497,1985-11-15Jed Adcock,"trueskill.Rating(mu=24.363, sigma=4.207)",1985-11-15Jed Adcock,24.362550847780376,4.207186161794331,11.740992362397384,Jed Adcock,1985-11-15
498,1985-11-27Heath Shaw,"trueskill.Rating(mu=30.849, sigma=3.869)",1985-11-27Heath Shaw,30.849365022731995,3.8690198624019616,19.24230543552611,Heath Shaw,1985-11-27
499,1985-12-05Marcus Marigliani,"trueskill.Rating(mu=22.959, sigma=8.220)",1985-12-05Marcus Marigliani,22.958535749136967,8.219740389523455,-1.7006854194333982,Marcus Marigliani,1985-12-05
500,1985-12-13Nathan Ablett,"trueskill.Rating(mu=24.216, sigma=6.959)",1985-12-13Nathan Ablett,24.216322231428762,6.959088050466074,3.33905808003054,Nathan Ablett,1985-12-13
501,1985-12-21Jay Nash,"trueskill.Rating(mu=23.613, sigma=6.328)",1985-12-21Jay Nash,23.613131387858715,6.327657835190847,4.630157882286177,Jay Nash,1985-12-21
502,1986-01-03Matthew Little,"trueskill.Rating(mu=23.902, sigma=8.273)",1986-01-03Matthew Little,23.90189514324713,8.272968069530203,-0.9170090653434784,Matthew Little,1986-01-03
503,1986-01-04Ivan Maric,"trueskill.Rating(mu=35.893, sigma=4.716)",1986-01-04Ivan Maric,35.893212886667115,4.715622105807517,21.746346569244565,Ivan Maric,1986-01-04
504,1986-01-08Michael Rischitelli,"trueskill.Rating(mu=25.263, sigma=4.317)",1986-01-08Michael Rischitelli,25.263282625404138,4.316914860740395,12.312538043182952,Michael Rischitelli,1986-01-08
505,1986-01-14Jonathon Griffin,"trueskill.Rating(mu=15.982, sigma=6.116)",1986-01-14Jonathon Griffin,15.981659094589824,6.116283660887312,-2.367191888072112,Jonathon Griffin,1986-01-14
506,1986-01-14Sam Butler,"trueskill.Rating(mu=26.558, sigma=4.836)",1986-01-14Sam Butler,26.55808931616556,4.835871465442223,12.050474919838893,Sam Butler,1986-01-14
507,1986-01-17Adam Iacobucci,"trueskill.Rating(mu=23.140, sigma=8.305)",1986-01-17Adam Iacobucci,23.140077123399628,8.304997503760768,-1.7749153878826789,Adam Iacobucci,1986-01-17
508,1986-01-21Wayde Twomey,"trueskill.Rating(mu=25.333, sigma=8.252)",1986-01-21Wayde Twomey,25.33297044565808,8.25211238903754,0.5766332785454615,Wayde Twomey,1986-01-21
509,1986-01-22Henry Slattery,"trueskill.Rating(mu=21.096, sigma=5.366)",1986-01-22Henry Slattery,21.095826318016307,5.3656821046703085,4.998780004005383,Henry Slattery,1986-01-22
510,1986-01-25Chris Johnson,"trueskill.Rating(mu=27.185, sigma=6.849)",1986-01-25Chris Johnson,27.185414701740594,6.8489564527862274,6.63854534338191,Chris Johnson,1986-01-25
511,1986-02-10Ben Davies,"trueskill.Rating(mu=25.690, sigma=8.116)",1986-02-10Ben Davies,25.6898315895305,8.115925327330057,1.3420556075403276,Ben Davies,1986-02-10
512,1986-02-12Ben Jolley,"trueskill.Rating(mu=25.576, sigma=8.242)",1986-02-12Ben Jolley,25.57611123328261,8.242396310736307,0.8489223010736886,Ben Jolley,1986-02-12
513,1986-02-16Clinton Young,"trueskill.Rating(mu=27.126, sigma=5.033)",1986-02-16Clinton Young,27.125811211952318,5.0326913325054505,12.027737214435966,Clinton Young,1986-02-16
514,1986-02-20Jesse Smith,"trueskill.Rating(mu=24.731, sigma=8.326)",1986-02-20Jesse Smith,24.731243382474005,8.325678184240726,-0.24579117024817165,Jesse Smith,1986-02-20
515,1986-02-22Zac Dawson,"trueskill.Rating(mu=26.834, sigma=4.083)",1986-02-22Zac Dawson,26.834498322666064,4.08348059864879,14.584056526719696,Zac Dawson,1986-02-22
516,1986-02-23Troy Chaplin,"trueskill.Rating(mu=26.076, sigma=3.675)",1986-02-23Troy Chaplin,26.075729115079675,3.6750915714411523,15.050454400756218,Troy Chaplin,1986-02-23
517,1986-02-27Jayden Attard,"trueskill.Rating(mu=18.176, sigma=6.916)",1986-02-27Jayden Attard,18.175921236589172,6.915575383972111,-2.570804915327159,Jayden Attard,1986-02-27
518,1986-02-28Tendai Mzungu,"trueskill.Rating(mu=23.687, sigma=5.307)",1986-02-28Tendai Mzungu,23.68749276430426,5.307296722160662,7.765602597822273,Tendai Mzungu,1986-02-28
519,1986-03-01Relton Roberts,"trueskill.Rating(mu=24.553, sigma=8.294)",1986-03-01Relton Roberts,24.55330666133168,8.29448701863823,-0.33015439458301543,Relton Roberts,1986-03-01
520,1986-03-04David Trotter,"trueskill.Rating(mu=21.946, sigma=8.200)",1986-03-04David Trotter,21.946269269913284,8.20008682746537,-2.6539912124828255,David Trotter,1986-03-04
521,1986-03-05Adam Pattison,"trueskill.Rating(mu=29.084, sigma=6.695)",1986-03-05Adam Pattison,29.083792485222315,6.695326677875828,8.997812451594829,Adam Pattison,1986-03-05
522,1986-03-05Josh Smith,"trueskill.Rating(mu=24.284, sigma=7.601)",1986-03-05Josh Smith,24.283990319128847,7.60052630393658,1.4824114073191055,Josh Smith,1986-03-05
523,1986-03-06Jarred Moore,"trueskill.Rating(mu=27.736, sigma=6.133)",1986-03-06Jarred Moore,27.736425400419744,6.13324364309747,9.336694471127334,Jarred Moore,1986-03-06
524,1986-03-07Shannon Cox,"trueskill.Rating(mu=26.275, sigma=7.283)",1986-03-07Shannon Cox,26.274770158943387,7.282588569772555,4.4270044496257235,Shannon Cox,1986-03-07
525,1986-03-08Andrew Raines,"trueskill.Rating(mu=20.133, sigma=4.899)",1986-03-08Andrew Raines,20.1331941976003,4.898517952315547,5.437640340653658,Andrew Raines,1986-03-08
526,1986-03-11Brock McLean,"trueskill.Rating(mu=21.990, sigma=5.402)",1986-03-11Brock McLean,21.990433707499104,5.401764566888139,5.785140006834688,Brock McLean,1986-03-11
527,1986-03-14Tim Schmidt,"trueskill.Rating(mu=27.816, sigma=7.779)",1986-03-14Tim Schmidt,27.816203345518517,7.778803291696647,4.479793470428575,Tim Schmidt,1986-03-14
528,1986-03-19Tom Murphy,"trueskill.Rating(mu=19.169, sigma=4.808)",1986-03-19Tom Murphy,19.16947142343546,4.808087714056838,4.745208281264947,Tom Murphy,1986-03-19
529,1986-03-20Beau Maister,"trueskill.Rating(mu=19.880, sigma=6.386)",1986-03-20Beau Maister,19.880089175359174,6.385503693943088,0.723578093529909,Beau Maister,1986-03-20
530,1986-03-23Farren Ray,"trueskill.Rating(mu=30.037, sigma=4.311)",1986-03-23Farren Ray,30.036572796432544,4.310663493229652,17.10458231674359,Farren Ray,1986-03-23
531,1986-03-24James Ezard,"trueskill.Rating(mu=24.919, sigma=8.265)",1986-03-24James Ezard,24.918808163941367,8.264802276775267,0.12440133361556605,James Ezard,1986-03-24
532,1986-03-30Beau Waters,"trueskill.Rating(mu=29.799, sigma=5.038)",1986-03-30Beau Waters,29.79897964030842,5.037560589775855,14.686297870980855,Beau Waters,1986-03-30
533,1986-04-07Danyle Pearce,"trueskill.Rating(mu=21.693, sigma=3.990)",1986-04-07Danyle Pearce,21.693001576692886,3.989840492585161,9.723480098937403,Danyle Pearce,1986-04-07
534,1986-04-19Will Thursfield,"trueskill.Rating(mu=29.052, sigma=5.431)",1986-04-19Will Thursfield,29.051608704225238,5.430698246197372,12.759513965633122,Will Thursfield,1986-04-19
535,1986-04-22Adam Hartlett,"trueskill.Rating(mu=22.514, sigma=7.966)",1986-04-22Adam Hartlett,22.514371344460944,7.96587432629267,-1.3832516344170642,Adam Hartlett,1986-04-22
536,1986-04-24Jordan Lewis,"trueskill.Rating(mu=26.800, sigma=3.877)",1986-04-24Jordan Lewis,26.80001691907772,3.876608567690326,15.170191216006742,Jordan Lewis,1986-04-24
537,1986-04-25Daniel Jackson,"trueskill.Rating(mu=25.956, sigma=4.716)",1986-04-25Daniel Jackson,25.95592581602828,4.716334538037136,11.806922201916871,Daniel Jackson,1986-04-25
538,1986-05-01Brent Stanton,"trueskill.Rating(mu=24.613, sigma=4.148)",1986-05-01Brent Stanton,24.612811166650673,4.147706216105002,12.169692518335667,Brent Stanton,1986-05-01
539,1986-05-03Cheynee Stiller,"trueskill.Rating(mu=23.880, sigma=5.148)",1986-05-03Cheynee Stiller,23.880006444698804,5.147891650128618,8.436331494312949,Cheynee Stiller,1986-05-03
540,1986-05-09Scott Thompson,"trueskill.Rating(mu=22.065, sigma=3.789)",1986-05-09Scott Thompson,22.06481359799802,3.788867140114016,10.69821217765597,Scott Thompson,1986-05-09
541,1986-05-18Andrew Walker,"trueskill.Rating(mu=19.362, sigma=4.516)",1986-05-18Andrew Walker,19.362408919569035,4.516311969807829,5.8134730101455485,Andrew Walker,1986-05-18
542,1986-05-23Marcus Allan,"trueskill.Rating(mu=24.688, sigma=8.205)",1986-05-23Marcus Allan,24.687840566171065,8.204839944619062,0.07332073231387781,Marcus Allan,1986-05-23
543,1986-05-27Sam Gibson,"trueskill.Rating(mu=31.385, sigma=4.973)",1986-05-27Sam Gibson,31.385357010520913,4.972623069090696,16.467487803248822,Sam Gibson,1986-05-27
544,1986-06-02Heath Grundy,"trueskill.Rating(mu=28.760, sigma=3.701)",1986-06-02Heath Grundy,28.7597297739682,3.7010268632696475,17.656649184159257,Heath Grundy,1986-06-02
545,1986-06-02Scott McMahon,"trueskill.Rating(mu=31.007, sigma=4.520)",1986-06-02Scott McMahon,31.007296067099077,4.519804398694612,17.44788287101524,Scott McMahon,1986-06-02
546,1986-06-06John Hinge,"trueskill.Rating(mu=23.782, sigma=8.283)",1986-06-06John Hinge,23.782483352332218,8.283031559211231,-1.0666113253014764,John Hinge,1986-06-06
547,1986-06-06Nathan van Berlo,"trueskill.Rating(mu=26.496, sigma=4.387)",1986-06-06Nathan van Berlo,26.495947884972846,4.386619444771059,13.33608955065967,Nathan van Berlo,1986-06-06
548,1986-06-09Andrew McQualter,"trueskill.Rating(mu=29.782, sigma=5.749)",1986-06-09Andrew McQualter,29.782097694629385,5.749050202200078,12.534947088029153,Andrew McQualter,1986-06-09
549,1986-06-11Michael Jamison,"trueskill.Rating(mu=22.427, sigma=4.520)",1986-06-11Michael Jamison,22.427453802483225,4.520077624072753,8.867220930264965,Michael Jamison,1986-06-11
550,1986-06-12Harry Taylor,"trueskill.Rating(mu=29.771, sigma=4.088)",1986-06-12Harry Taylor,29.77084627958024,4.0875313357918195,17.508252272204782,Harry Taylor,1986-06-12
551,1986-06-19Scott Harding,"trueskill.Rating(mu=32.493, sigma=6.783)",1986-06-19Scott Harding,32.49291171094839,6.782759044823381,12.144634576478246,Scott Harding,1986-06-19
552,1986-06-20John Meesen,"trueskill.Rating(mu=27.202, sigma=8.174)",1986-06-20John Meesen,27.202219082932615,8.173663690285016,2.6812280120775682,John Meesen,1986-06-20
553,1986-06-21Daniel McConnell,"trueskill.Rating(mu=21.973, sigma=8.196)",1986-06-21Daniel McConnell,21.973304052061795,8.196292167755962,-2.615572451206088,Daniel McConnell,1986-06-21
554,1986-07-01Andrew Lee,"trueskill.Rating(mu=24.038, sigma=8.246)",1986-07-01Andrew Lee,24.038178557272094,8.24620279990786,-0.7004298424514843,Andrew Lee,1986-07-01
555,1986-07-05Shane Mumford,"trueskill.Rating(mu=39.322, sigma=4.810)",1986-07-05Shane Mumford,39.322141781478656,4.809993541725723,24.892161156301487,Shane Mumford,1986-07-05
556,1986-07-14Brent Prismall,"trueskill.Rating(mu=26.450, sigma=6.486)",1986-07-14Brent Prismall,26.449700306304255,6.486129049315512,6.99131315835772,Brent Prismall,1986-07-14
557,1986-07-17Tom Williams,"trueskill.Rating(mu=24.924, sigma=5.567)",1986-07-17Tom Williams,24.92440539640771,5.566982290178988,8.223458525870747,Tom Williams,1986-07-17
558,1986-07-25Travis Baird,"trueskill.Rating(mu=23.707, sigma=8.204)",1986-07-25Travis Baird,23.706654705284645,8.204364252900474,-0.9064380534167746,Travis Baird,1986-07-25
559,1986-07-26Will Hamill,"trueskill.Rating(mu=26.574, sigma=8.263)",1986-07-26Will Hamill,26.573730096890888,8.263162940625367,1.7842412750147858,Will Hamill,1986-07-26
560,1986-07-27Ryan Griffen,"trueskill.Rating(mu=25.735, sigma=4.224)",1986-07-27Ryan Griffen,25.73494000761153,4.223557026479009,13.064268928174505,Ryan Griffen,1986-07-27
561,1986-08-01Liam Picken,"trueskill.Rating(mu=27.815, sigma=4.325)",1986-08-01Liam Picken,27.815295282194267,4.3252304521062035,14.839603925875657,Liam Picken,1986-08-01
562,1986-08-03Danny Meyer,"trueskill.Rating(mu=30.621, sigma=7.267)",1986-08-03Danny Meyer,30.621104096754202,7.267174592342092,8.819580319727926,Danny Meyer,1986-08-03
563,1986-08-05Dean Polo,"trueskill.Rating(mu=22.076, sigma=5.554)",1986-08-05Dean Polo,22.075918239851852,5.553919110688076,5.414160907787625,Dean Polo,1986-08-05
564,1986-08-11James Gwilt,"trueskill.Rating(mu=18.789, sigma=4.402)",1986-08-11James Gwilt,18.789213509841456,4.402104175710693,5.582900982709379,James Gwilt,1986-08-11
565,1986-08-19Adam Cockshell,"trueskill.Rating(mu=27.471, sigma=8.238)",1986-08-19Adam Cockshell,27.47069771571415,8.23783210011376,2.757201415372869,Adam Cockshell,1986-08-19
566,1986-08-19Sam Gilbert,"trueskill.Rating(mu=36.098, sigma=3.949)",1986-08-19Sam Gilbert,36.09840104748405,3.94909633038975,24.251112056314803,Sam Gilbert,1986-08-19
